Model_Name,MaskingRate,run_id,loss
Hadamard_Cross,0.0,0,0.10595030337572098
Hadamard_Cross,0.0,4,0.10457661747932434
Hadamard_Cross,0.0,3,0.10305985063314438
Hadamard_Morpho,1.0,0,0.10951882600784302
Hadamard_Morpho,1.0,4,0.10287737846374512
Hadamard_Morpho,1.0,2,0.10579859465360641
Hadamard_Morpho,1.0,1,0.10438628494739532
Hadamard_Morpho,1.0,3,0.1040271520614624
Hadamard_Morpho,0.9,0,0.10951882600784302
Hadamard_Morpho,0.8,0,0.10951882600784302
Hadamard_Morpho,0.9,1,0.10438628494739532
Hadamard_Morpho,0.9,2,0.10579859465360641
Hadamard_Morpho,0.9,3,0.1040271520614624
Hadamard_Morpho,0.9,4,0.10287737846374512
Hadamard_Morpho,0.8,1,0.10438628494739532
Hadamard_Morpho,0.7,0,0.10951882600784302
Hadamard_Morpho,0.8,2,0.10579859465360641
Hadamard_Morpho,0.8,3,0.1040271520614624
Hadamard_Morpho,0.8,4,0.10287737846374512
Hadamard_Morpho,0.7,1,0.10438628494739532
Hadamard_Morpho,0.7,2,0.10579859465360641
Hadamard_Morpho,0.7,3,0.1040271520614624
Hadamard_Morpho,0.7,4,0.10287737846374512
Hadamard_Morpho,0.6,0,0.10951882600784302
Hadamard_Morpho,0.6,1,0.10438628494739532
Hadamard_Morpho,0.6,2,0.10579859465360641
Hadamard_Morpho,0.6,3,0.1040271520614624
Hadamard_Morpho,0.6,4,0.10287737846374512
Hadamard_Morpho,0.5,0,0.10951882600784302
Hadamard_Morpho,0.5,1,0.10438628494739532
Hadamard_Morpho,0.5,2,0.10579859465360641
Hadamard_Morpho,0.5,3,0.1040271520614624
Hadamard_Morpho,0.5,4,0.10287737846374512
Hadamard_Morpho,0.4,0,0.10951882600784302
Hadamard_Morpho,0.4,1,0.10438628494739532
Hadamard_Morpho,0.4,2,0.10579859465360641
Hadamard_Morpho,0.4,3,0.1040271520614624
Hadamard_Morpho,0.4,4,0.10287737846374512
Hadamard_Morpho,0.3,0,0.10951882600784302
Hadamard_Morpho,0.3,1,0.10438628494739532
Hadamard_Morpho,0.3,2,0.10579859465360641
Hadamard_Morpho,0.3,3,0.1040271520614624
Hadamard_Morpho,0.3,4,0.10287737846374512
Hadamard_Morpho,0.2,0,0.10951882600784302
Hadamard_Morpho,0.2,1,0.10438628494739532
Hadamard_Morpho,0.2,2,0.10579859465360641
Hadamard_Morpho,0.2,3,0.1040271520614624
Hadamard_Morpho,0.2,4,0.10287737846374512
Hadamard_Morpho,0.1,0,0.10951882600784302
Hadamard_Morpho,0.1,1,0.10438628494739532
Hadamard_Morpho,0.1,2,0.10579859465360641
Hadamard_Morpho,0.1,3,0.1040271520614624
Hadamard_Morpho,0.1,4,0.10287737846374512
Hadamard_Morpho,0.0,0,0.10951882600784302
Hadamard_Morpho,0.0,1,0.10438628494739532
Hadamard_Morpho,0.0,2,0.10579859465360641
Hadamard_Morpho,0.0,3,0.1040271520614624
Hadamard_Morpho,0.0,4,0.10287737846374512
GNN_V1,1.0,1,0.11907210201025009
GNN_V1,1.0,0,0.11878516525030136
GNN_V1,1.0,3,0.11761165410280228
GNN_V1,1.0,2,0.11807147413492203
GNN_V1,1.0,4,0.11728248745203018
GNN_V1,0.9,0,0.11307232081890106
GNN_V1,0.9,3,0.11309672147035599
GNN_V1,0.9,1,0.11288252472877502
GNN_V1,0.9,2,0.11299535632133484
GNN_V1,0.9,4,0.11331348866224289
GNN_V1,0.8,0,0.10818074643611908
GNN_V1,0.8,2,0.10848317295312881
GNN_V1,0.8,1,0.10787121951580048
GNN_V1,0.8,3,0.10853450000286102
GNN_V1,0.8,4,0.10793580114841461
GNN_V1,0.7,1,0.10433871299028397
GNN_V1,0.7,0,0.10403167456388474
GNN_V1,0.7,3,0.10377660393714905
GNN_V1,0.7,2,0.10383963584899902
GNN_V1,0.6,0,0.10048067569732666
GNN_V1,0.7,4,0.10374578088521957
GNN_V1,0.6,1,0.10023564100265503
GNN_V1,0.6,2,0.100379079580307
GNN_V1,0.6,3,0.10025102645158768
GNN_V1,0.6,4,0.1004507839679718
GNN_V1,0.5,1,0.09826585650444031
GNN_V1,0.5,0,0.0972852036356926
GNN_V1,0.5,2,0.09777931123971939
GNN_V1,0.5,4,0.0978529155254364
GNN_V1,0.5,3,0.09743144363164902
GNN_V1,0.4,1,0.09523013979196548
GNN_V1,0.4,0,0.09460633993148804
GNN_V1,0.4,2,0.09443216770887375
GNN_V1,0.4,3,0.09452613443136215
GNN_V1,0.4,4,0.09478738158941269
GNN_V1,0.3,1,0.09310472011566162
GNN_V1,0.3,0,0.09169810265302658
GNN_V1,0.3,2,0.09203454852104187
GNN_V1,0.3,3,0.091824471950531
GNN_V1,0.3,4,0.09188605844974518
GNN_V1,0.2,0,0.08838257193565369
GNN_V1,0.2,1,0.08812085539102554
GNN_V1,0.2,3,0.0887262225151062
GNN_V1,0.2,2,0.08869291841983795
GNN_V1,0.2,4,0.08876421302556992
GNN_V1,0.1,0,0.08475270122289658
GNN_V1,0.1,3,0.08491244912147522
GNN_V1,0.1,2,0.08480455726385117
GNN_V1,0.1,1,0.08460390567779541
GNN_V1,0.1,4,0.08494511991739273
GNN_V1,0.0,0,0.07926352322101593
GNN_V1,0.0,1,0.08102880418300629
GNN_V1,0.0,3,0.07936661690473557
